Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.47     0.00   589863     0.00     0.00  void dlib::matrix_assign_unrolled<dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >(dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>&, dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&)
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > const dlib::trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >(dlib::matrix_exp<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&)
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix<double, 1l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::matrix<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >(dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > const&)
  0.00      0.47     0.00   589863     0.00     0.00  dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::op_trans(dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > const&)
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::nc() const
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::nr() const
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix_exp<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::operator double const() const
  0.00      0.47     0.00   589863     0.00     0.00  dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >, dlib::matrix_subtract_exp<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::operator()(long, long) const
  0.00      0.47     0.00   550868     0.00     0.00  std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::size() const
  0.00      0.47     0.00   405817     0.00     0.00  dlib::dlib_pick_initial_centers_data::operator<(dlib::dlib_pick_initial_centers_data const&) const
  0.00      0.47     0.00   399097     0.00     0.00  std::remove_reference<dlib::dlib_pick_initial_centers_data&>::type&& std::move<dlib::dlib_pick_initial_centers_data&>(dlib::dlib_pick_initial_centers_data&)
  0.00      0.47     0.00   365728     0.00     0.00  std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::operator[](unsigned long) const
  0.00      0.47     0.00   360000     0.00     0.00  std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::std_allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::memory_manager_stateless_kernel_1<char> > >::operator[](unsigned long) const
  0.00      0.47     0.00   341091     0.00     0.00  dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::nc() const
  0.00      0.47     0.00   335502     0.00     0.00  bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > >(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >) const
  0.00      0.47     0.00   289375     0.00     0.00  dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::nr() const
  0.00      0.47     0.00   276130     0.00     0.00  __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >::base() const
  0.00      0.47     0.00   220016     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >::ref() const
  0.00      0.47     0.00   200000     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::ref() const
  0.00      0.47     0.00   186932     0.00     0.00  __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >::operator++()
  0.00      0.47     0.00   180008     0.00     0.00  std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::operator[](unsigned long) const
  0.00      0.47     0.00   173831     0.00     0.00  dlib::row_major_layout::layout<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, 3>::operator()(long, long)
  0.00      0.47     0.00   173831     0.00     0.00  dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator()(long, long)
  0.00      0.47     0.00   161014     0.00     0.00  dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::nc() const
  0.00      0.47     0.00   159507     0.00     0.00  dlib::row_major_layout::layout<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, 3>::operator()(long)
  0.00      0.47     0.00   159414     0.00     0.00  std::vector<double, dlib::std_allocator<double, dlib::memory_manager_stateless_kernel_1<char> > >::operator[](unsigned long)
  0.00      0.47     0.00   137804     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.47     0.00   123794     0.00     0.00  dlib::row_major_layout::layout<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, 5>::nr() const
  0.00      0.47     0.00   123794     0.00     0.00  dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::nr() const
  0.00      0.47     0.00   120009     0.00     0.00  float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
  0.00      0.47     0.00   120000     0.00     0.00  dlib::row_major_layout::layout<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, 5>::operator()(long, long)
  0.00      0.47     0.00   120000     0.00     0.00  dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator()(long, long)
  0.00      0.47     0.00   110008     0.00     0.00  dlib::get_nc_helper<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >, 1l>::get(dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > const&)
  0.00      0.47     0.00   110008     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >::nc() const
  0.00      0.47     0.00   106188     0.00     0.00  dlib::row_major_layout::layout<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, 1>::operator()(long, long)
  0.00      0.47     0.00   106188     0.00     0.00  dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::operator()(long, long)
  0.00      0.47     0.00   102220     0.00     0.00  std::move_iterator<float*>::base() const
  0.00      0.47     0.00   100810     0.00     0.00  dlib::matrix_multiply_exp<dlib::matrix<double, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::nr() const
  0.00      0.47     0.00   100007     0.00     0.00  dlib::row_major_layout::layout<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, 5>::nr() const
  0.00      0.47     0.00   100006     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_reshape<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<float, std::allocator<float> > > > > > >::ref() const
  0.00      0.47     0.00   100006     0.00     0.00  dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>::nr() const
  0.00      0.47     0.00    99590     0.00     0.00  bool __gnu_cxx::operator< <dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > const&, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > const&)
  0.00      0.47     0.00    99590     0.00     0.00  void std::swap<dlib::dlib_pick_initial_centers_data>(dlib::dlib_pick_initial_centers_data&, dlib::dlib_pick_initial_centers_data&)
  0.00      0.47     0.00    99590     0.00     0.00  void std::iter_swap<__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > > >(__gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >, __gnu_cxx::__normal_iterator<dlib::dlib_pick_initial_centers_data*, std::vector<dlib::dlib_pick_initial_centers_data, std::allocator<dlib::dlib_pick_initial_centers_data> > >)
  0.00      0.47     0.00    90801     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_subl_scalar<dlib::matrix_multiply_exp<dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >::ref() const
  0.00      0.47     0.00    90017     0.00     0.00  dlib::array<dlib::scoped_ptr<dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, dlib::default_deleter<dlib::kcentroid<dlib::radial_basis_kernel<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >, dlib::memory_manager_stateless_kernel_1<char> >::operator[](unsigned long)
  0.00      0.47     0.00    90004     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > > >::operator()(long) const
  0.00      0.47     0.00    90004     0.00     0.00  dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >::operator()(long) const
  0.00      0.47     0.00    90004     0.00     0.00  dlib::matrix_op<dlib::op_std_vect_to_mat<std::vector<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout>, std::allocator<dlib::matrix<double, 4l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > > >::operator()(long, long) const
  0.00      0.47     0.00    90000     0.00     0.00  dlib::get_nc_helper<dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >, 1l>::get(dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > const&)
  0.00      0.47     0.00    90000     0.00     0.00  dlib::matrix_exp<dlib::matrix_op<dlib::op_colm<dlib::matrix<float, 0l, 0l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > > >::nc() const
  0.00      0.47     0.00    88155     0.00     0.00  dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::nc() const
  0.00      0.47     0.00    88155     0.00     0.00  dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::nc() const
  0.00      0.47     0.00    87150     0.00     0.00  dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> >::apply(long, long) const
  0.00      0.47     0.00    87150     0.00     0.00  dlib::matrix_op<dlib::op_trans<dlib::matrix<double, 0l, 1l, dlib::memory_manager_stateless_kernel_1<char>, dlib::row_major_layout> > >::operator()(long, long) const
